Data,Model,Type,train_size,seed,best_ll,ground_ll,THD,node_types,edges,SHD,Recall,Precision
G5,SLGBN,Fixed,1000,17,-3624.6527536182934,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,27,-3556.6770440942214,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,37,-3544.858734718825,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,47,-3564.500040786914,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,57,-3528.583253985218,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,67,-3546.861436417971,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,77,-3603.4115674571035,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,87,-3574.439546675669,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,97,-3591.82869600564,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,107,-3579.973454252736,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,117,-3579.525518072564,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,127,-3551.961966200539,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,137,-3574.3574249622125,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,147,-3545.9655690796208,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,157,-3566.119213063169,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,167,-3549.95907553285,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,177,-3629.532161422876,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,187,-3557.9605463046373,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,1000,197,-3548.8002308747728,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,7,-3473.851844265333,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,17,-3485.354328471308,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,27,-3478.468273881389,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,37,-3516.019893060641,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,47,-3484.344279620325,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,57,-3477.884804432872,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,67,-3477.1746507536304,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,77,-3492.042216390397,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,87,-3481.8575026693798,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,97,-3523.7190202736965,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,107,-3477.254214215548,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,117,-3486.055417326242,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,127,-3482.911019021391,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,137,-3476.974101770458,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,147,-3480.819740979752,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,157,-3479.5387729776457,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,167,-3508.0815098542275,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,177,-3491.48758305782,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,187,-3485.4462809336405,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,5000,197,-3498.61991110355,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,7,-3478.2605352743512,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,17,-3505.063619816808,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,27,-3473.109102048783,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,37,-3482.6492802631024,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,47,-3487.9975955883547,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,57,-3492.477362617214,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,67,-3493.5843070090664,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,77,-3473.284125921579,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,87,-3499.6841857571844,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,97,-3475.045057893094,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,107,-3492.838411843984,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,117,-3472.458447087507,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,127,-3474.583355083296,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,137,-3501.2714837162584,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,147,-3482.028267906603,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,157,-3481.4569266748076,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,167,-3495.6866183673274,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,177,-3472.2865070350044,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,187,-3507.6768001571386,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SLGBN,Fixed,10000,197,-3473.8311785369656,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('A', 'C'), ('B', 'C'), ('B', 'D'), ('C', 'D'), ('D', 'E')]",,,
G5,SPBN,Fixed,200,7,-4200.983300750725,-3462.5341171511036,1,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'linear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,17,-4319.001231391679,-3462.5341171511036,2,"{'A': 'linear', 'B': 'linear', 'C': 'linear', 'D': 'linear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,27,-4218.177978252144,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,37,-3852.706759113252,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,47,-4225.0868503104375,-3462.5341171511036,1,"{'A': 'linear', 'B': 'nonlinear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,57,-3890.6658055612183,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,67,-4238.487370201105,-3462.5341171511036,1,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'linear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,77,-3954.377083109536,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,87,-3924.264906313437,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,97,-4044.778143757424,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,107,-3923.1988509170765,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,117,-4230.666316971228,-3462.5341171511036,1,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'linear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,127,-3964.4357609247545,-3462.5341171511036,1,"{'A': 'nonlinear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,137,-3897.3533261436114,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,147,-4068.513153588628,-3462.5341171511036,1,"{'A': 'linear', 'B': 'linear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,157,-4038.419238434056,-3462.5341171511036,1,"{'A': 'linear', 'B': 'linear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,167,-4406.6504868327265,-3462.5341171511036,2,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'linear', 'E': 'nonlinear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,177,-4605.784652441136,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,187,-4369.687671235009,-3462.5341171511036,1,"{'A': 'linear', 'B': 'linear', 'C': 'linear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,200,197,-3965.830565620902,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,7,-3684.723127832035,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,17,-3747.290706876591,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,27,-3700.958577759219,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,37,-3664.8531020174414,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,47,-3682.049441976289,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,57,-3674.071338953966,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,67,-3693.4239471325327,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,77,-3753.1669643531495,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,87,-3723.7753011722943,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,97,-3743.9638753948193,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,107,-3639.6758331964743,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,117,-3717.2575853316125,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,127,-3726.0286029582458,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,137,-3786.9243602513407,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,147,-3681.591699025278,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,157,-3669.844375400715,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,167,-3700.9517474127097,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
G5,SPBN,Fixed,1000,177,-3820.9596138032844,-3462.5341171511036,0,"{'A': 'linear', 'B': 'linear', 'C': 'nonlinear', 'D': 'nonlinear', 'E': 'linear'}","[('D', 'E'), ('C', 'D'), ('B', 'D'), ('B', 'C'), ('A', 'C')]",,,
